Symbol	Ensembl
RP1-34B20.4	ENST00000405418
H4C5	ENST00000615164
H2AC8	ENST00000303910
H3C5P	ENST00000611953
H3C6	ENST00000614911
H2AC9P	ENST00000403259
H1-3	ENST00000244534
H4C7	ENST00000611444
H3C7	ENST00000618052
H2BC9	ENST00000619466
H3C8	ENST00000614378
H2AC10P	ENST00000362070
H2BC10	ENST00000377733
H4C8	ENST00000377727
H3C9P	ENST00000404612
RP1-45P21.8	ENST00000655687
BTN3A2	ENST00000377708
BTN2A2	ENST00000356709
BTN3A1	ENST00000289361
BTN2A3P	ENST00000377662
BTN3A3	ENST00000244519
BTN2A1	ENST00000312541
BTN1A1P1	ENST00000641935
BTN1A1	ENST00000684113
HCG11	ENST00000411553
HMGN4	ENST00000377575
CTA-14H9.7	ENST00000641660
ABT1	ENST00000274849
RP11-457M11.7	ENST00000611708
RP11-457M11.6	ENST00000602994
ZNF322	ENST00000415922
RP11-457M11.8	ENST00000647995
RP11-457M11.5	ENST00000562904
GUSBP2	ENST00000492832
POM121L6P	ENST00000441186
LINC00240	ENST00000669756
RP11-239L20.6	ENST00000606374
RP11-373D17.4	ENST00000661000
VN1R12P	ENST00000403778
VN1R13P	ENST00000406212
VN1R11P	ENST00000407795
RP1-86C11.7	ENST00000607175
H2BC11	ENST00000339812
H2AC11	ENST00000359193
H4C9	ENST00000615353
H2BC12	ENST00000356950
H2AC12	ENST00000377459
RPL10P2	ENST00000310599
PRSS16	ENST00000230582
XXbac-BPGBPG24O18.1	ENST00000604325
POM121L2	ENST00000444565
VN1R10P	ENST00000447106
ZNF204P	ENST00000416749
ZNF391	ENST00000244576
RP1-153G14.4	ENST00000607727
MCFD2P1	ENST00000417812
ZNF184	ENST00000683788
XXbac-BPGBPG34I8.4	ENST00000648356
XXbac-BPGBPG34I8.5	ENST00000663193
XXbac-BPGBPG34I8.3	ENST00000648816
XXbac-BPGBPG34I8.2	ENST00000613415
XXbac-BPGBPG34I8.1	ENST00000603933
HNRNPA1P1	ENST00000401954
CD83P1	ENST00000405625
RPL8P1	ENST00000404273
RP1-97D16.8	ENST00000668507
LINC01012	ENST00000662411
GPR89P	ENST00000407924
RP1-97D16.9	ENST00000668543
RSL24D1P1	ENST00000404972
H4C10P	ENST00000406085
H2BC13	ENST00000377401
H2AC13	ENST00000358739
H3C10	ENST00000369163
H2AC14	ENST00000333151
H2BC14	ENST00000621112
H4C11	ENST00000355057
H4C12	ENST00000611927
H2BC15	ENST00000612898
H2AC15	ENST00000618958
H2BC16P	ENST00000402707
H2AC16	ENST00000613174
H1-5	ENST00000331442
H3C11	ENST00000616365
H4C13	ENST00000618305
H3C12	ENST00000359303
H2AC17	ENST00000359611
H2BC17	ENST00000616182
OR2B2	ENST00000303324
OR2W6P	ENST00000439689
OR2B6	ENST00000244623
RPLP2P1	ENST00000398220
OR2W4P	ENST00000406496
IQCB2P	ENST00000401788
ZSCAN16-AS1	ENST00000660873
OR2W2P	ENST00000406313
OR2B7P	ENST00000429302
OR2B8P	ENST00000432841
OR1F12	ENST00000402365
RP1-313I6.12	ENST00000605945
ZNF165	ENST00000683778
ZSCAN12P1	ENST00000406489
ZNF602P	ENST00000405929
ZSCAN16	ENST00000340487
RP1-265C24.8	ENST00000565046
ZKSCAN8	ENST00000330236
ZNF192P1	ENST00000565888
AL022393.9	ENST00000625142
ZNF603P	ENST00000405613
ZNF192P2	ENST00000402215
TOB2P1	ENST00000469761
ZSCAN9	ENST00000252207
ZKSCAN4	ENST00000377294
NKAPL	ENST00000343684
RP5-874C20.8	ENST00000621053
ZSCAN26	ENST00000421553
PGBD1	ENST00000682144
RP5-874C20.7	ENST00000615674
SMIM15P2	ENST00000605757
ZSCAN31	ENST00000344279
ZKSCAN3	ENST00000252211
ZSCAN12	ENST00000684592
ZSCAN23	ENST00000289788
COX11P1	ENST00000489116
OR2E1P	ENST00000402553
RP1-29K1.6	ENST00000666335
RP1-29K1.7	ENST00000661520
GPX6	ENST00000361902
GPX5	ENST00000412168
ZBED9	ENST00000452236
RP5-1186N24.3	ENST00000499525
RP11-373N24.2	ENST00000605542
RP11-373N24.3	ENST00000653211
LINC00533	ENST00000456103
RPSAP2	ENST00000416785
NOP56P1	ENST00000440030
XXbac-BPG308K3.5	ENST00000457253
LINC01623	ENST00000440244
RPL13P	ENST00000396818
ZNF90P2	ENST00000419323
HCG14	ENST00000444986
TRIM27	ENST00000377199
LINC01556	ENST00000377186
KRT18P1	ENST00000452408
HCG15	ENST00000438190
HCG16	ENST00000445544
ZNF311	ENST00000377179
OR2AD1P	ENST00000441992
XXbac-BPG258E24.10	ENST00000623334
OR2W1	ENST00000377175
OR2P1P	ENST00000413771
SAR1AP1	ENST00000455287
OR2B3	ENST00000377173
OR2J1	ENST00000641659
OR2J3	ENST00000641151
XXbac-BCX196D17.5	ENST00000419702
OR2N1P	ENST00000421799
XXbac-BPG171B11.8	ENST00000641122
OR2J2	ENST00000641417
OR2J4P	ENST00000453647
OR2H4P	ENST00000415595
OR2G1P	ENST00000396808
OR2U1P	ENST00000377164
OR2U2P	ENST00000465951
OR2B4P	ENST00000356293
OR14J1	ENST00000641895
DDX6P1	ENST00000441966
OR5V1	ENST00000641768
OR12D3	ENST00000396806
OR12D2	ENST00000642051
OR12D1	ENST00000514827
OR11A1	ENST00000641152
OR10C1	ENST00000444197
XXbac-BPG13B8.11	ENST00000618350
OR2H1	ENST00000377133
UBDP1	ENST00000457888
MAS1LP1	ENST00000419416
MAS1L	ENST00000377127
RPS17P1	ENST00000396783
LINC02829	ENST00000436804
LINC01015	ENST00000648831
GPR53P	ENST00000457298
OR2I1P	ENST00000641137
UBD	ENST00000377050
OR2H5P	ENST00000430565
TMEM183AP1	ENST00000432739
RPL13AP	ENST00000441979
OR2H2	ENST00000641840
GABBR1	ENST00000377034
SUMO2P1	ENST00000445436
MOG	ENST00000376917
ZFP57	ENST00000376883
ZDHHC20P1	ENST00000435787
HCG4P11	ENST00000427340
HLA-F	ENST00000259951
HLA-F-AS1	ENST00000399247
RPL23AP1	ENST00000428990
MICE	ENST00000510438
HCG9P5	ENST00000435408
IFITM4P	ENST00000441380
XXbac-BPG170G13.32	ENST00000606834
XXbac-BPG170G13.34	ENST00000648999
XXbac-BPG170G13.31	ENST00000604495
HCG4	ENST00000418983
HLA-V	ENST00000429037
HLA-P	ENST00000568192
RPL7AP7	ENST00000453429
MICG	ENST00000416822
HCG4P8	ENST00000443049
HLA-G	ENST00000360323
MICF	ENST00000432679
HCP5B	ENST00000630472
HCG4P7	ENST00000420084
HLA-H	ENST00000383620
HLA-T	ENST00000429813
DDX39BP1	ENST00000422507
MCCD1P1	ENST00000445732
HCG4B	ENST00000450128
HLA-K	ENST00000430151
HLA-U	ENST00000418981
HCG4P5	ENST00000429656
HLA-A	ENST00000376809
HLA-W	ENST00000439514
MICD	ENST00000413248
HCG9	ENST00000376800
DDX39BP2	ENST00000453923
MCCD1P2	ENST00000423228
HCG4P3	ENST00000458060
HLA-J	ENST00000494367
ETF1P1	ENST00000427296
ZNRD1ASP	ENST00000637794
POLR1H	ENST00000332435
PPP1R11	ENST00000376772
RNF39	ENST00000244360
TRIM31	ENST00000376734
TRIM31-AS1	ENST00000440874
TRIM40	ENST00000396581
TRIM10	ENST00000449742
TRIM15	ENST00000376694
TRIM26	ENST00000454678
PAIP1P1	ENST00000446875
HCG17	ENST00000453558
TRIM26BP	ENST00000427723
HLA-L	ENST00000420110
XXbac-BPG283O16.9	ENST00000624252
HCG18	ENST00000670397
TRIM39	ENST00000396551
TRIM39-RPP21	ENST00000623385
RPP21	ENST00000442966
HLA-N	ENST00000437516
HCG19P	ENST00000448756
UBQLN1P1	ENST00000441056
MICC	ENST00000445710
XXbac-BPG34K20.6	ENST00000658719
TMPOP1	ENST00000424642
SUCLA2P1	ENST00000425839
RANP1	ENST00000455094
HLA-E	ENST00000376630
LINC02569	ENST00000415195
GNL1	ENST00000376621
PRR3	ENST00000376560
ABCF1	ENST00000326195
PPP1R10	ENST00000376511
MRPS18B	ENST00000259873
ATAT1	ENST00000330083
PTMAP1	ENST00000455552
C6orf136	ENST00000651131
DHX16	ENST00000376442
PPP1R18	ENST00000274853
NRM	ENST00000376421
RPL7P4	ENST00000430239
MDC1	ENST00000376406
MDC1-AS1	ENST00000442150
TUBB	ENST00000327892
XXbac-BPG252P9.9	ENST00000607476
FLOT1	ENST00000376389
IER3-AS1	ENST00000607333
IER3	ENST00000259874
HCG20	ENST00000656751
LINC00243	ENST00000419357
LINC02570	ENST00000442852
DDR1-DT	ENST00000458361
DDR1	ENST00000376568
GTF2H4	ENST00000259895
XXbac-BPG118E17.11	ENST00000477288
VARS2	ENST00000676266
SFTA2	ENST00000359086
MUCL3	ENST00000462446
HCG21	ENST00000419481
NAPGP2	ENST00000621457
MUC21	ENST00000376296
MUC22	ENST00000561890
HCG22	ENST00000646461
C6orf15	ENST00000259870
PSORS1C1	ENST00000259881
CDSN	ENST00000376288
PSORS1C2	ENST00000259845
POLR2LP1	ENST00000444785
CCHCR1	ENST00000376266
TCF19	ENST00000376257
POU5F1	ENST00000259915
PSORS1C3	ENST00000412143
XXbac-BPG299F13.17	ENST00000606367
HCG27	ENST00000383331
XXbac-BPG299F13.14	ENST00000606909
XXbac-BPG299F13.15	ENST00000546340
XXbac-BPG299F13.16	ENST00000538455
HLA-C	ENST00000376228
USP8P1	ENST00000494673
RPL3P2	ENST00000413027
WASF5P	ENST00000428639
LINC02571	ENST00000539514
XXbac-BPG248L24.10	ENST00000421191
HLA-B	ENST00000412585
XXbac-BPG248L24.12	ENST00000603274
DHFRP2	ENST00000414224
XXbac-BPG248L24.14	ENST00000649421
FGFR3P1	ENST00000449999
ZDHHC20P2	ENST00000424108
HLA-S	ENST00000425174
XXbac-BPG181B23.7	ENST00000606743
XXbac-BPG181B23.9	ENST00000673857
MICA	ENST00000449934
LINC01149	ENST00000430364
XXbac-BPG181B23.6	ENST00000440087
HCP5	ENST00000666495
MICB-DT	ENST00000665353
MICB	ENST00000252229
XXbac-BPG16N22.5	ENST00000538358
PPIAP9	ENST00000403866
RPL15P4	ENST00000416625
MCCD1	ENST00000376191
ATP6V1G2-DDX39B	ENST00000376185
DDX39B	ENST00000396172
DDX39B-AS1	ENST00000420520
ATP6V1G2	ENST00000303892
NFKBIL1	ENST00000376148
LTA	ENST00000418386
TNF	ENST00000449264
LTB	ENST00000429299
LST1	ENST00000438075
NCR3	ENST00000340027
UQCRHP1	ENST00000424609
AIF1	ENST00000376059
PRRC2A	ENST00000376033
BAG6	ENST00000375964
APOM	ENST00000375916
C6orf47	ENST00000375911
C6orf47-AS1	ENST00000422049
GPANK1	ENST00000375896
CSNK2B	ENST00000375882
XXbac-BPG32J3.22	ENST00000375880
LY6G5B	ENST00000375864
LY6G5C	ENST00000383237
ABHD16A	ENST00000395952
XXbac-BPG32J3.20	ENST00000461287
LY6G6F	ENST00000375832
LY6G6F-LY6G6D	ENST00000503322
LY6G6E	ENST00000399142
LY6G6D	ENST00000375825
LY6G6C	ENST00000375819
MPIG6B	ENST00000649779
DDAH2	ENST00000375789
CLIC1	ENST00000375784
MSH5	ENST00000375750
MSH5-SAPCD1	ENST00000493662
SAPCD1	ENST00000415669
SAPCD1-AS1	ENST00000419679
VWA7	ENST00000375688
VARS1	ENST00000375663
LSM2	ENST00000375661
HSPA1L	ENST00000375654
HSPA1A	ENST00000375651
HSPA1B	ENST00000375650
XXbac-BPG254B15.11	ENST00000649802
SNHG32	ENST00000375640
NEU1	ENST00000375631
SLC44A4	ENST00000229729
EHMT2-AS1	ENST00000642849
EHMT2	ENST00000375537
ZBTB12	ENST00000375527
XXbac-BPG116M5.17	ENST00000456570
C2	ENST00000299367
C2-AS1	ENST00000630806
CFB	ENST00000425368
NELFE	ENST00000375429
SKIV2L	ENST00000375394
DXO	ENST00000337523
STK19	ENST00000375331
C4A	ENST00000428956
C4A-AS1	ENST00000458633
CYP21A1P	ENST00000354927
TNXA	ENST00000507684
STK19B	ENST00000512515
C4B	ENST00000435363
C4B-AS1	ENST00000415626
CYP21A2	ENST00000644719
TNXB	ENST00000644971
RNA5SP206	ENST00000516703
XXbac-BPG300A18.16	ENST00000494022
XXbac-BPG300A18.17	ENST00000656765
ATF6B	ENST00000375203
FKBPL	ENST00000375156
PRRT1	ENST00000211413
XXbac-BPG300A18.14	ENST00000428778
XXbac-BPG300A18.15	ENST00000498575
PPT2	ENST00000324816
PPT2-EGFL8	ENST00000422437
EGFL8	ENST00000333845
AGPAT1	ENST00000375107
RNF5	ENST00000375094
AGER	ENST00000375076
XXbac-BPG300A18.13	ENST00000559458
PBX2	ENST00000375050
GPSM3	ENST00000375040
NOTCH4	ENST00000375023
TSBP1-AS1	ENST00000645134
TSBP1	ENST00000612031
HNRNPA1P2	ENST00000432375
BTNL2	ENST00000454136
HLA-DRA	ENST00000395388
HLA-DRB9	ENST00000449413
HLA-DRB5	ENST00000374975
HLA-DRB6	ENST00000437650
HLA-DRB1	ENST00000360004
HLA-DQA1	ENST00000343139
HLA-DQB1	ENST00000434651
HLA-DQB1-AS1	ENST00000419852
MTCO3P1	ENST00000422088
XXbac-BPG254F23.7	ENST00000448198
HLA-DQB3	ENST00000425319
HLA-DQA2	ENST00000374940
HLA-DQB2	ENST00000437316
HLA-DOB	ENST00000438763
XXbac-BPG246D15.9	ENST00000452392
TAP2	ENST00000374897
PSMB8	ENST00000374882
PSMB8-AS1	ENST00000453426
TAP1	ENST00000354258
PSMB9	ENST00000374859
PPP1R2P1	ENST00000429032
HLA-Z	ENST00000434920
HLA-DMB	ENST00000418107
XXbac-BPG181M17.5	ENST00000429234
HLA-DMA	ENST00000374843
BRD2	ENST00000374825
XXbac-BPG181M17.4	ENST00000415875
XXbac-BPG181M17.6	ENST00000580587
HLA-DOA	ENST00000229829
HLA-DPA1	ENST00000419277
HLA-DPB1	ENST00000418931
RPL32P1	ENST00000439737
HLA-DPA2	ENST00000433582
COL11A2P1	ENST00000441798
HLA-DPB2	ENST00000470997
HLA-DPA3	ENST00000454398
HCG24	ENST00000414398
COL11A2	ENST00000341947
RXRB	ENST00000374680
SLC39A7	ENST00000374677
HSD17B8	ENST00000374662
RING1	ENST00000374656
ZNF70P1	ENST00000417480
HTATSF1P1	ENST00000432008
XXbac-BPG157A10.21	ENST00000606432
HCG25	ENST00000658980
VPS52	ENST00000445902
RPS18	ENST00000439602
B3GALT4	ENST00000451237
WDR46	ENST00000374617
PFDN6	ENST00000374606
RGL2	ENST00000497454
TAPBP	ENST00000434618
ZBTB22	ENST00000431845
DAXX	ENST00000374542
XXbac-BPG185D15.13	ENST00000453407
SMIM40	ENST00000494082
MYL12BP3	ENST00000431574
LYPLA2P1	ENST00000447689
RPL35AP4	ENST00000412007
KIFC1	ENST00000428849
RPL12P1	ENST00000374520
PHF1	ENST00000374516
CUTA	ENST00000488034
SYNGAP1	ENST00000646630
SYNGAP1-AS1	ENST00000630418
ZBTB9	ENST00000395064
BAK1	ENST00000374467
GGNBP1	ENST00000613113
LINC00336	ENST00000477984
ITPR3	ENST00000605930
UQCC2	ENST00000607484
IP6K3	ENST00000293756
LEMD2	ENST00000293760
MLN	ENST00000430124
RP3-468B3.6	ENST00000664739
LINC01016	ENST00000525912
RP3-468B3.4	ENST00000603883
RP3-468B3.2	ENST00000451317
GRM4	ENST00000538487
KRT18P9	ENST00000604826
CYCSP55	ENST00000399027
HMGA1	ENST00000311487
SMIM29	ENST00000476320
RPL35P2	ENST00000402419
NUDT3	ENST00000607016
RPS10-NUDT3	ENST00000639725
RPS10	ENST00000648437
PACSIN1	ENST00000244458
SPDEF	ENST00000374037
IFITM3P3	ENST00000339867
ILRUN	ENST00000374023
RPL7P25	ENST00000404151
RP3-391O22.1	ENST00000404133
ILRUN-AS1	ENST00000606971
RP11-140K17.2	ENST00000334441
RP3-375P9.2	ENST00000408001
SNRPC	ENST00000244520
UHRF1BP1	ENST00000192788
TAF11	ENST00000361288
ANKS1A	ENST00000360359
HSPE1P11	ENST00000339579
RP11-527B17.3	ENST00000660796
RP11-174N3.4	ENST00000616756
TCP11	ENST00000311875
SCUBE3	ENST00000274938
RP3-329A5.8	ENST00000605896
ZNF76	ENST00000373953
RP3-329A5.1	ENST00000402490
DEF6	ENST00000316637
PPARD	ENST00000360694
MKRN6P	ENST00000436521
FANCE	ENST00000229769
RPL10A	ENST00000322203
TEAD3	ENST00000639578
TULP1	ENST00000229771
RP3-340B19.3	ENST00000664260
RP3-340B19.2	ENST00000403958
FKBP5	ENST00000357266
RP3-340B19.5	ENST00000407266
RP3-340B19.7	ENST00000659695
RP3-510O8.4	ENST00000452048
ARMC12	ENST00000373866
RP3-510O8.3	ENST00000403727
CLPSL2	ENST00000403376
CLPSL1	ENST00000373861
CLPS	ENST00000259938
LHFPL5	ENST00000360215
SRPK1	ENST00000373825
SLC26A8	ENST00000490799
DPRXP2	ENST00000605269
MAPK14	ENST00000229794
RP1-179N16.3	ENST00000453556
MAPK13	ENST00000211287
RP1-179N16.6	ENST00000526611
BRPF3	ENST00000357641
PNPLA1	ENST00000636260
BNIP5	ENST00000437635
ETV7	ENST00000340181
ETV7-AS1	ENST00000411643
PXT1	ENST00000454782
KCTD20	ENST00000373731
STK38	ENST00000229812
SRSF3	ENST00000373715
PANDAR	ENST00000629595
LAP3P2	ENST00000454686
DINOL	ENST00000643333
CDKN1A	ENST00000244741
RAB44	ENST00000612677
RP3-431A14.4	ENST00000494644
CPNE5	ENST00000244751
RP3-431A14.7	ENST00000650432
RP3-431A14.8	ENST00000657649
PPIL1	ENST00000373699
C6orf89	ENST00000480824
RP1-90K10.4	ENST00000427609
PI16	ENST00000373674
MTCH1	ENST00000373627
FGD2	ENST00000274963
COX6A1P2	ENST00000620597
RPL12P2	ENST00000424565
PIM1	ENST00000373509
RP3-355M6.3	ENST00000497775
TMEM217	ENST00000357219
TBC1D22B	ENST00000373491
RP4-744I24.4	ENST00000614561
RP4-744I24.5	ENST00000658561
RNF8	ENST00000373479
CMTR1	ENST00000373451
CCDC167	ENST00000373408
LINC02520	ENST00000570443
RP1-153P14.5	ENST00000414875
RP1-153P14.3	ENST00000434901
RP1-153P14.7	ENST00000624365
MDGA1	ENST00000434837
RP3-441A12.1	ENST00000415890
ZFAND3	ENST00000287218
RP11-420A21.1	ENST00000405398
BTBD9	ENST00000481247
BTBD9-AS1	ENST00000412822
TFGP1	ENST00000404701
GLO1	ENST00000373365
RP3-503A6.2	ENST00000439844
DNAH8	ENST00000327475
RP1-217P22.2	ENST00000404462
DNAH8-AS1	ENST00000416948
RP1-207H1.2	ENST00000407768
RP1-202I21.3	ENST00000490892
GLP1R	ENST00000373256
SAYSD1	ENST00000229903
ANKRD18EP	ENST00000405487
KCNK5	ENST00000359534
KCNK17	ENST00000373231
KCNK16	ENST00000437525
KIF6	ENST00000287152
RP1-137F1.3	ENST00000305491
E2F4P1	ENST00000422443
DAAM2	ENST00000274867
XXyac-YR38GF2.1	ENST00000632210
DAAM2-AS1	ENST00000606829
MOCS1	ENST00000340692
RP1-278E11.3	ENST00000325612
TUBBP9	ENST00000405234
RP11-552E20.1	ENST00000444731
TDRG1	ENST00000451810
LINC00951	ENST00000373171
RP11-552E20.4	ENST00000447315
LRFN2	ENST00000338305
RP11-121P10.1	ENST00000414505
RP3-462C17.1	ENST00000648418
RP11-570K4.1	ENST00000438818
UNC5CL	ENST00000244565
TSPO2	ENST00000373161
APOBEC2	ENST00000244669
OARD1	ENST00000424266
NFYA	ENST00000341376
RP1-34B21.7	ENST00000662845
ADCY10P1	ENST00000457653
TREML1	ENST00000426005
TREM2	ENST00000373113
TREML2	ENST00000483722
TREML3P	ENST00000457327
TREML4	ENST00000341495
RNA5SP207	ENST00000390874
TREML5P	ENST00000421694
RP1-229K20.8	ENST00000614532
RP1-229K20.9	ENST00000612158
RP1-229K20.5	ENST00000407513
TREM1	ENST00000244709
RPL32P15	ENST00000422246
NCR2	ENST00000373089
RP1-149M18.3	ENST00000625120
RP1-149M18.4	ENST00000623968
FOXP4-AS1	ENST00000440194
LINC01276	ENST00000416951
FOXP4	ENST00000307972
MDFI	ENST00000230321
NPM1P51	ENST00000443470
TFEB	ENST00000373033
RP11-298J23.5	ENST00000438967
PGC	ENST00000373025
RP11-298J23.8	ENST00000593368
FRS3	ENST00000373018
PRICKLE4	ENST00000458694
RP11-298J23.10	ENST00000335515
TOMM6	ENST00000398881
USP49	ENST00000682992
RP11-298J23.9	ENST00000594586
RP5-973N23.5	ENST00000684631
RP5-973N23.4	ENST00000417465
MED20	ENST00000265350
BYSL	ENST00000230340
CCND3	ENST00000372991
RP11-533O20.2	ENST00000412701
TAF8	ENST00000372977
RP11-7K24.3	ENST00000562471
C6orf132	ENST00000341865
GUCA1ANB	ENST00000623004
GUCA1A	ENST00000372958
GUCA1B	ENST00000230361
MRPS10	ENST00000053468
TRERF1	ENST00000372922
RP11-256G5.1	ENST00000464297
UBR2	ENST00000372901
PRPH2	ENST00000230381
ATP6V0CP3	ENST00000417255
TBCC	ENST00000372876
BICRAL	ENST00000314073
RPL7L1	ENST00000493763
C6orf226	ENST00000408925
RP3-475N16.8	ENST00000670952
PTCRA	ENST00000304672
RP3-475N16.9	ENST00000667155
CNPY3	ENST00000372836
RP3-475N16.1	ENST00000607218
RPL24P4	ENST00000326586
GNMT	ENST00000372808
PEX6	ENST00000304611
PPP2R5D	ENST00000485511
MEA1	ENST00000244711
KLHDC3	ENST00000326974
RRP36	ENST00000244496
RP1-20C7.6	ENST00000607790
CUL7	ENST00000265348
RP1-20C7.7	ENST00000673761
MRPL2	ENST00000388752
KLC4	ENST00000347162
KLC4-AS1	ENST00000606123
PTK7	ENST00000230419
SRF	ENST00000265354
CUL9	ENST00000252050
RP3-330M21.5	ENST00000500590
DNPH1	ENST00000230431
TTBK1	ENST00000259750
SLC22A7	ENST00000372585
CRIP3	ENST00000372569
RPL12P47	ENST00000406185
RP11-480N24.4	ENST00000406943
ZNF318	ENST00000361428
RPS2P28	ENST00000314255
RP11-213N20.1	ENST00000428602
RP5-895C5.4	ENST00000657856
RP5-895C5.3	ENST00000653299
ABCC10	ENST00000372530
DLK2	ENST00000372488
TJAP1	ENST00000372449
LRRC73	ENST00000372441
YIPF3	ENST00000372422
POLR1C	ENST00000642195
RP3-337H4.9	ENST00000607571
XPO5	ENST00000265351
RP3-337H4.6	ENST00000402069
POLH	ENST00000372236
POLH-AS1	ENST00000417591
GTPBP2	ENST00000307126
MAD2L1BP	ENST00000372171
RSPH9	ENST00000372163
MRPS18A	ENST00000372133
RP1-261G23.4	ENST00000406079
RP1-261G23.5	ENST00000424283
VEGFA	ENST00000672860
RP1-261G23.7	ENST00000607600
RP11-344J7.3	ENST00000637813
LINC02537	ENST00000635943
RP11-344J7.2	ENST00000451910
SCIRT	ENST00000422059
C6orf223	ENST00000336600
RP5-1120P11.3	ENST00000665400
RP5-1120P11.4	ENST00000331979
RP5-1120P11.6	ENST00000664457
MRPL14	ENST00000372014
TMEM63B	ENST00000323267
CAPN11	ENST00000398776
MYMX	ENST00000573382
SLC29A1	ENST00000371755
HSP90AB1	ENST00000371646
SLC35B2	ENST00000393812
NFKBIE	ENST00000619360
TMEM151B	ENST00000451188
RP11-444E17.6	ENST00000505802
TCTE1	ENST00000371505
AARS2	ENST00000244571
SPATS1	ENST00000674044
CDC5L	ENST00000371477
RP3-449H6.1	ENST00000663213
RP3-449H6.2	ENST00000624717
RP11-169I2.3	ENST00000671451
SUPT3H	ENST00000371459
NUDT19P4	ENST00000605501
RP11-491H9.4	ENST00000616214
RBM22P4	ENST00000613117
RP11-491H9.3	ENST00000405824
RUNX2	ENST00000647337
RP1-244F24.1	ENST00000606796
RUNX2-AS1	ENST00000563807
CLIC5	ENST00000339561
RP1-8B1.4	ENST00000669498
ENPP4	ENST00000321037
ENPP5	ENST00000371383
ACTG1P9	ENST00000457622
RCAN2	ENST00000371374
RP11-795J1.2	ENST00000421403
RP11-795J1.1	ENST00000657801
CYP39A1	ENST00000275016
SLC25A27	ENST00000371347
RP11-446F17.3	ENST00000434329
TDRD6	ENST00000316081
PLA2G7	ENST00000274793
ANKRD66	ENST00000565422
RP11-268F1.3	ENST00000438738
MEP1A	ENST00000230588
ADGRF5	ENST00000283296
ADGRF5-AS1	ENST00000451135
ADGRF1	ENST00000371253
TNFRSF21	ENST00000296861
B3GNTL1P2	ENST00000603673
RP11-157D6.2	ENST00000663906
CD2AP-DT	ENST00000604014
CD2AP	ENST00000359314
RP11-812I20.2	ENST00000407698
ADGRF2	ENST00000507065
ADGRF4	ENST00000283303
RP11-550C4.6	ENST00000446733
RP11-550C4.4	ENST00000403255
OPN5	ENST00000371211
PTCHD4	ENST00000339488
RP11-168F24.3	ENST00000661865
HNRNPA3P4	ENST00000427514
RBMXP1	ENST00000408004
RP1-281E18.1	ENST00000619841
RP11-334H12.1	ENST00000657524
RP1-57E3.1	ENST00000604551
RP4-724P12.1	ENST00000404962
RP4-724P12.2	ENST00000621124
RP1-142O9.2	ENST00000402892
EEF1A1P42	ENST00000613436
MMUT	ENST00000274813
CENPQ	ENST00000335783
GLYATL3	ENST00000371197
C6orf141	ENST00000529246
CYP2AC1P	ENST00000407830
RHAG	ENST00000371175
CRISP2	ENST00000339139
RP3-417L20.4	ENST00000653295
RP3-442L6.4	ENST00000624993
CRISP3	ENST00000263045
PGK2	ENST00000304801
RP11-719J20.1	ENST00000430821
CRISP1	ENST00000335847
DEFB133	ENST00000620560
DEFB114	ENST00000322066
DEFB113	ENST00000398718
DEFB110	ENST00000371148
DEFB112	ENST00000651554
RP11-397G17.1	ENST00000637283
RP1-300H18.1	ENST00000670634
RP11-524K22.1	ENST00000426547
RP1-28O17.1	ENST00000431394
TFAP2D	ENST00000008391
TFAP2B	ENST00000393655
RPS17P5	ENST00000498293
RP4-753D5.3	ENST00000402760
FTH1P5	ENST00000425761
RP3-437C15.2	ENST00000605336
RP3-437C15.1	ENST00000416077
RP11-793K1.1	ENST00000398713
RP3-335N17.2	ENST00000589278
PKHD1	ENST00000371117
LINCMD1	ENST00000418518
IL17A	ENST00000648244
IL17F	ENST00000336123
SLC25A20P1	ENST00000408043
MCM3	ENST00000596288
PAQR8	ENST00000442253
EFHC1	ENST00000371068
TRAM2	ENST00000182527
TRAM2-AS1	ENST00000667402
RP1-152L7.9	ENST00000605188
RP1-152L7.5	ENST00000406724
TMEM14A	ENST00000211314
GSTA8P	ENST00000404253
SREK1IP1P2	ENST00000603072
GSTA7P	ENST00000438425
GSTA2	ENST00000493422
GSTA12P	ENST00000402398
GSTA1	ENST00000334575
GSTA6P	ENST00000424144
GSTA5	ENST00000370989
GSTA11P	ENST00000452866
GSTA10P	ENST00000412182
GSTA3	ENST00000211122
GSTA9P	ENST00000406231
RP1-214M20.6	ENST00000663569
GSTA4	ENST00000370963
RN7SK	ENST00000636484
CILK1	ENST00000676107
RP3-341E18.2	ENST00000675098
FBXO9	ENST00000323557
RP3-341E18.3	ENST00000678782
RP11-506E9.3	ENST00000566420
GCM1	ENST00000259803
SOD1P1	ENST00000407803
RP1-34L19.1	ENST00000394808
HMGB1P20	ENST00000402555
ELOVL5	ENST00000304434
RPS16P5	ENST00000406501
RP3-483K16.4	ENST00000605281
RPL31P28	ENST00000406329
RPL31P33	ENST00000407447
RPA3P2	ENST00000402839
RP11-96J19.4	ENST00000605511
NANOGP3	ENST00000605855
GCLC	ENST00000650454
RP1-27K12.4	ENST00000655377
RP1-27K12.2	ENST00000502390
LINC01564	ENST00000668029
KLHL31	ENST00000370905
RP11-79N23.1	ENST00000657329
LRRC1	ENST00000370888
RP3-523E19.2	ENST00000474641
RP11-411K7.1	ENST00000431554
MLIP-AS1	ENST00000626804
